name,tech_score,confidence,city,region,country,address,lat,lng,website,phone,careers_url,careers_provider,careers_api_url,careers_confidence,careers_last_checked,careers_notes,categories,sources,source_ids,notes
Fedele Info solutions India pvt ltd,27.0,low,Hyderabad,Telangana,India,,17.4335926,78.3922862,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:7021303674""}","matched: solutions, office=company"
Gebbs Healthcare Solutions,27.0,low,Hyderabad,Telangana,India,"Hitech City Road, Hyderabad",17.4437278,78.3738392,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:10279728139""}","matched: solutions, office=company"
Hindhuja Global Solutions,27.0,low,Hyderabad,Telangana,India,"DLF Road, Hyderabad",17.4473795,78.3559499,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:10279728140""}","matched: solutions, office=company"
Holy Mary Group of Technology & Science Corporate office,27.0,low,Hyderabad,Telangana,India,"8-2-248/A, Road Number 3, Banjara Hills,, 500070",17.4266686,78.4479464,,,,,,,,,office=educational_institution | building=yes,openstreetmap,"{""openstreetmap"": ""way:738273051""}",matched: technology
IIC Technologies Pvt. Ltd.,27.0,low,Hyderabad,Telangana,India,"Banjarahiils, Rd. No. 3",17.4258124,78.4442792,,,,,,,,,building=office,openstreetmap,"{""openstreetmap"": ""way:117653524""}",matched: technologies
Infosys Technologies Limited,27.0,low,Hyderabad,Telangana,India,,17.4338421,78.3523029,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:2714199924""}",matched: technologies
"Ion Digital Zone CVK Infrastructure,Near coca cola factory,opp jubliant food",27.0,low,Hyderabad,Telangana,India,"12, NFC Main Road",17.455895,78.5572447,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993246269""}","matched: digital, office=company"
iON Digital Zone iDz2,27.0,low,Hyderabad,Telangana,India,"3-56/3, Vivekananda Nagar",17.4470547,78.5717177,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993257569""}","matched: digital, office=company"
"iON Digital Zone iDz2,Mallapur,Secunderabad",27.0,low,Hyderabad,Telangana,India,"3-56/3, Vivekananda Nagar",17.4472685,78.5717789,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993261570""}","matched: digital, office=company"
"iON Digital Zone, iDZ Karmanghat",27.0,low,Hyderabad,Telangana,India,"32/A, Bairamalguda Main Road",17.3439132,78.5366913,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993260572""}","matched: digital, office=company"
"iON Digital Zone, iDZ L.B.Nagar",27.0,low,Hyderabad,Telangana,India,Saroor Nagar Mini Tank Bund Road,17.3443332,78.549101,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993252069""}","matched: digital, office=company"
"iON Digital Zone, Old Alwal",27.0,low,Hyderabad,Telangana,India,"1-5-909/1, Father Balaiah Nagar",17.5068152,78.4976776,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993260573""}","matched: digital, office=company"
"iON Digital Zone,Hayath Nagar Rd,Arunodhaya Nagar",27.0,low,Hyderabad,Telangana,India,"9, Hayath Nagar Road",17.3317303,78.5902405,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:11993267169""}","matched: digital, office=company"
Medintu Health Solutions Pvt. Ltd.,27.0,low,Hyderabad,Telangana,India,,17.4507745,78.3915126,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:7025820831""}","matched: solutions, office=company"
mtar technologies pvt ltd,27.0,low,Hyderabad,Telangana,India,,17.4194561,78.489021,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:356520618""}",matched: technologies
Pinnaclespro Solutions,27.0,low,Hyderabad,Telangana,India,"#3-5-885/1, Himayath Nagar Road, Hyderabad, 500029",17.3976038,78.4840867,,,,,,,,,"description=Pinnaclespro solutions is a leading global management consulting and professional service providing company. We provide Digital Marketing, IT Solutions, Business Consultant, Oracle and Staffing Services",openstreetmap,"{""openstreetmap"": ""node:5533049908""}","matched: solutions, digital"
Polaris Financial Technology Ltd.,27.0,low,Hyderabad,Telangana,India,,17.4265269,78.3384509,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:139444439""}",matched: technology
Rural Technology Park,27.0,low,Hyderabad,Telangana,India,,17.3127736,78.3982325,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:246112068""}",matched: technology
satya technologies,27.0,low,Hyderabad,Telangana,India,,17.4371547,78.4474623,,,,,,,,,office=educational_institution,openstreetmap,"{""openstreetmap"": ""node:7244230291""}",matched: technologies
STS sylon techno solutions,27.0,low,Hyderabad,Telangana,India,,17.4099571,78.4889688,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""way:265627863""}","matched: solutions, office=company"
Teamworks Creative Solutions,27.0,low,Hyderabad,Telangana,India,,17.4514281,78.3874948,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:7021303675""}","matched: solutions, office=company"
Vasista Enterprise Solutions Pvt. Ltd.,27.0,low,Hyderabad,Telangana,India,,17.4474301,78.3852469,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:7021303702""}","matched: solutions, office=company"
Velaga Soft Solutions Private Limited,27.0,low,Hyderabad,Telangana,India,,17.449272,78.3855176,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:7021303699""}","matched: solutions, office=company"
Verudix Solutions Pvt Ltd,27.0,low,Hyderabad,Telangana,India,,17.4379387,78.3878765,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:7021303684""}","matched: solutions, office=company"
WhereSoft Technologies Private Limited,27.0,low,Hyderabad,Telangana,India,"Plot No: 92, Vishnu Priya Nagar, Vasanth Nagar Colony, Pragathi Nagar, Hyderabad, 500090",17.5320584,78.3886759,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:1430801137""}",matched: technologies
zoom technologies,27.0,low,Hyderabad,Telangana,India,,17.4370631,78.4441247,,,,,,,,,office=educational_institution,openstreetmap,"{""openstreetmap"": ""node:5316360821""}",matched: technologies
Citrusly Media technology,27.0,low,Indore,Madhya Pradesh,India,,22.7158812,75.9029029,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:703402650""}",matched: technology
India Infotech,27.0,low,Indore,Madhya Pradesh,India,,22.718294,75.9057845,,,,,,,,,shop=yes,openstreetmap,"{""openstreetmap"": ""node:8909386823""}",matched: infotech
Ixora Infotech,27.0,low,Indore,Madhya Pradesh,India,,22.7207424,75.9002214,,,,,,,,,shop=yes,openstreetmap,"{""openstreetmap"": ""node:8906592766""}",matched: infotech
Kankeshwari Infotech Udyaan,27.0,low,Indore,Madhya Pradesh,India,"Nanda Nagar, Indore",22.7447242,75.8758118,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:671637867""}",matched: infotech
ssv technologies,27.0,low,Indore,Madhya Pradesh,India,,22.7189075,75.8890586,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:704013021""}",matched: technologies
Digital Creative Tech Solutions,27.0,low,Jaipur,Rajasthan,India,"69/334, VT Road, Jaipur, 302020",26.8608631,75.7632867,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:476483585""}","matched: solutions, digital"
Hero Motocorp. - Centre of Innovation and Technology,27.0,low,Jaipur,Rajasthan,India,,27.0385179,75.8984643,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:10015635629""}",matched: technology
iON Digital Zone iDZ Sitapura,27.0,low,Jaipur,Rajasthan,India,302022,26.7864828,75.8440819,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:13452476101""}","matched: digital, office=company"
kvcolor - Digital Marketing and SEO Solutions,27.0,low,Jaipur,Rajasthan,India,"303, Khatipura Road, jaipur, 302012",26.9372897,75.7578605,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:6837985670""}","matched: solutions, digital"
"Sashakta Technologies, SAP Jaipur, SAP Rajasthan",27.0,low,Jaipur,Rajasthan,India,"45-46, Gayatri Nagar B, Maharani Farm, Durgapura, Maharani Farm, Durgapura, Jaipur, 302018",26.8501389,75.7782573,,,,,,,,,building=office,openstreetmap,"{""openstreetmap"": ""node:3452836377""}",matched: technologies
Sigma Engineered Solutions सिग्मा इंजीनियर्ड सॉल्यूशंस,27.0,low,Jaipur,Rajasthan,India,302013,26.992335,75.7814899,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:13333679701""}","matched: solutions, office=company"
TECHNOLOGY PARK,27.0,low,Jaipur,Rajasthan,India,,26.868347,75.766465,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:733429795""}",matched: technology
AGS Transact Technologies Pvt Ltd,27.0,low,Kochi,Kerala,India,,10.0146206,76.3017063,,,,,,,,,office=yes | building=yes,openstreetmap,"{""openstreetmap"": ""way:803368842""}",matched: technologies
Amenity Center,27.0,low,Kochi,Kerala,India,,10.0426073,76.3288235,,,,,,,,,building=university,openstreetmap,"{""openstreetmap"": ""way:381274144""}",matched: technology
amrita Technologies,27.0,low,Kochi,Kerala,India,,10.0337894,76.2919651,,,,,,,,,amenity=kindergarten,openstreetmap,"{""openstreetmap"": ""node:1474159165""}",matched: technologies
Aptech Systems,27.0,low,Kochi,Kerala,India,,9.9619148,76.3011965,,,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:11126212097""}","matched: systems, computer"
Aquasan Technologies Private Limited,27.0,low,Kochi,Kerala,India,,10.016261,76.3038935,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""node:7474099728""}",matched: technologies
Arvin Technologies,27.0,low,Kochi,Kerala,India,,10.0586534,76.3250554,,,,,,,,,office=yes | building=yes,openstreetmap,"{""openstreetmap"": ""way:802145636""}",matched: technologies
Ayano Infotech,27.0,low,Kochi,Kerala,India,,9.9667574,76.3133388,,,,,,,,,building=commercial,openstreetmap,"{""openstreetmap"": ""way:1296318994""}",matched: infotech
Cerebtec Technologies pvt.ltd,27.0,low,Kochi,Kerala,India,Shastha Temple Road,9.9960152,76.2891741,,,,,,,,,amenity=police,openstreetmap,"{""openstreetmap"": ""node:4463909589""}",matched: technologies
Chemsbury Environmental Solutions,27.0,low,Kochi,Kerala,India,,9.9725373,76.2830378,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:12124386425""}","matched: solutions, office=company"
Cochin University of Science and Technology,27.0,low,Kochi,Kerala,India,,10.0436296,76.3267282,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:675365841""}",matched: technology
Cochin University Of Science And Technology Payyapally Road,27.0,low,Kochi,Kerala,India,,10.0466878,76.3210299,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:1086178347""}",matched: technology
Cochin University of Science And Technology Volleyball Court,27.0,low,Kochi,Kerala,India,,10.0421416,76.3290252,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:381277791""}",matched: technology
Cochin University Park,27.0,low,Kochi,Kerala,India,,10.044191,76.3246039,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:837561633""}",matched: technology
Cognizant Technologies,27.0,low,Kochi,Kerala,India,,10.005612,76.3752465,,,,,,,,,amenity=parking,openstreetmap,"{""openstreetmap"": ""way:1299223838""}",matched: technologies
CRS Technologies Pvt Ltd,27.0,low,Kochi,Kerala,India,,10.0088104,76.316596,,,,,,,,,building=commercial,openstreetmap,"{""openstreetmap"": ""way:366296583""}",matched: technologies
CSIS Childrens Science Park,27.0,low,Kochi,Kerala,India,,10.0461893,76.3278379,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:381274143""}",matched: technology
CUSAT Marine Sciences Boat Jetty,27.0,low,Kochi,Kerala,India,"Foreshore Road, Ernakulam, 682016",9.9641148,76.2822935,,,,,,,,,amenity=ferry_terminal,openstreetmap,"{""openstreetmap"": ""node:11668486244""}",matched: technology
Department of Hindi,27.0,low,Kochi,Kerala,India,,10.0427177,76.3280517,,,,,,,,,building=university,openstreetmap,"{""openstreetmap"": ""way:906931954""}",matched: technology
Department of Polymer Science and Rubber Technology,27.0,low,Kochi,Kerala,India,,10.0461655,76.3255348,,,,,,,,,building=university,openstreetmap,"{""openstreetmap"": ""way:475140664""}",matched: technology
Department of Ship Technology,27.0,low,Kochi,Kerala,India,,10.0452701,76.3261745,,,,,,,,,building=university | office=educational_institution | building=yes,openstreetmap,"{""openstreetmap"": ""way:1221435827""}",matched: technology
Eyerov Technology,27.0,low,Kochi,Kerala,India,,10.0556102,76.3548867,,,,,,,,,office=yes,openstreetmap,"{""openstreetmap"": ""node:7925541559""}",matched: technology
Focuz Infotech,27.0,low,Kochi,Kerala,India,,10.0128564,76.3029843,,,,,,,,,office=consulting,openstreetmap,"{""openstreetmap"": ""node:7514062536""}",matched: infotech
Forerun Systems,27.0,low,Kochi,Kerala,India,,9.9557155,76.3021543,,,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:7457269736""}","matched: systems, computer"
Freezefast Technologies,27.0,low,Kochi,Kerala,India,,9.9879645,76.3178683,,,,,,,,,building=commercial,openstreetmap,"{""openstreetmap"": ""way:799514055""}",matched: technologies
High Technology,27.0,low,Kochi,Kerala,India,,9.9975071,76.2800875,,,,,,,,,craft=electronics_repair,openstreetmap,"{""openstreetmap"": ""node:12012831774""}",matched: technology
Indoor Badminton Court,27.0,low,Kochi,Kerala,India,,10.0406721,76.3265995,,,,,,,,,,openstreetmap,"{""openstreetmap"": ""way:381274152""}",matched: technology
Infoprint Technologies,27.0,low,Kochi,Kerala,India,,10.0260011,76.2984334,,,,,,,,,shop=printer_ink,openstreetmap,"{""openstreetmap"": ""node:7468295646""}",matched: technologies
instriva technologies,27.0,low,Kochi,Kerala,India,"FIRST FLOOR, EDAPPALLY, COCHIN, 682024",10.0238546,76.3128995,,,,,,,,,building=office,openstreetmap,"{""openstreetmap"": ""node:3734194062""}",matched: technologies
Inter University IPR Studies,27.0,low,Kochi,Kerala,India,,10.0439086,76.3285499,,,,,,,,,building=university,openstreetmap,"{""openstreetmap"": ""way:381274146""}",matched: technology
Kerala Technology Innovation Zone(Ktiz),27.0,low,Kochi,Kerala,India,,10.0556836,76.3545474,,,,,,,,,building=office,openstreetmap,"{""openstreetmap"": ""way:381278453""}",matched: technology
Kripa Systems,27.0,low,Kochi,Kerala,India,,9.9432365,76.2950262,,,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:11072515966""}","matched: systems, computer"
LBS Centre For Science And Technology Kalamassery,27.0,low,Kochi,Kerala,India,,10.0578947,76.3248053,,,,,,,,,office=government | building=yes,openstreetmap,"{""openstreetmap"": ""way:802145638""}",matched: technology
Leniko Solutions,27.0,low,Kochi,Kerala,India,,9.9611816,76.2875216,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:6179367422""}","matched: solutions, office=company"
Linways Technologies Pvt. Ltd.,27.0,low,Kochi,Kerala,India,,10.0557434,76.3548114,,,,,,,,,office=yes,openstreetmap,"{""openstreetmap"": ""node:7925541556""}",matched: technologies
NeST Information Technologies (P) Ltd.,27.0,low,Kochi,Kerala,India,,10.0481331,76.3183464,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:861069080""}",matched: technologies
Positive Systems,27.0,low,Kochi,Kerala,India,"Kalathiparambil Road, Ernakulam South, Kochi",9.9671117,76.2895715,,,,,,,,,shop=computer | building=detached,openstreetmap,"{""openstreetmap"": ""way:1300038647""}","matched: systems, computer"
SD Solutions,27.0,low,Kochi,Kerala,India,"1st Floor, Raveendran Memorial Shopping Complex, Old Bus Stand, Tripunithura, Tripunithura, 682301",9.9488039,76.3475101,,9447001633,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:12291682555""}","matched: solutions, computer"
Ship Technology Lab,27.0,low,Kochi,Kerala,India,,10.0457287,76.3260037,,,,,,,,,building=university,openstreetmap,"{""openstreetmap"": ""way:475140666""}",matched: technology
Signx solutions,27.0,low,Kochi,Kerala,India,,10.0432463,76.2185457,,9961191714,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:13806330627""}","matched: solutions, computer"
Sila Solutions,27.0,low,Kochi,Kerala,India,,9.965083,76.3055532,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:12535881122""}","matched: solutions, office=company"
Smart Engineering And Design Solutions Pvt. Ltd.,27.0,low,Kochi,Kerala,India,,10.0244666,76.3389245,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:13785034902""}","matched: solutions, office=company"
Souram Technologies - Air Compressor Dealers,27.0,low,Kochi,Kerala,India,,9.9982312,76.3029043,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""way:958345522""}",matched: technologies
Spectrum Softech Solutions,27.0,low,Kochi,Kerala,India,,9.9733401,76.2874871,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:6179371832""}","matched: solutions, office=company"
Staff Quarters,27.0,low,Kochi,Kerala,India,,10.0412622,76.3284654,,,,,,,,,building=residential,openstreetmap,"{""openstreetmap"": ""way:475140680""}",matched: technology
Technoline systems & services,27.0,low,Kochi,Kerala,India,"Temple Road, kochi, 682020",9.9691195,76.3001036,,,,,,,,,shop=computer | building=yes,openstreetmap,"{""openstreetmap"": ""way:798621096""}","matched: systems, computer"
Tradex Systems,27.0,low,Kochi,Kerala,India,,9.9663116,76.3057543,,,,,,,,,shop=computer,openstreetmap,"{""openstreetmap"": ""node:11166386155""}","matched: systems, computer"
Vadizen Technologies,27.0,low,Kochi,Kerala,India,,10.0052957,76.3459251,,,,,,,,,shop=electronics,openstreetmap,"{""openstreetmap"": ""node:6165583416""}",matched: technologies
Vittree Business Solutions,27.0,low,Kochi,Kerala,India,,9.96015,76.2961217,,,,,,,,,office=company,openstreetmap,"{""openstreetmap"": ""node:12486076539""}","matched: solutions, office=company"
VVDN Technologies,27.0,low,Kochi,Kerala,India,,10.0107257,76.3241483,,,,,,,,,office=yes,openstreetmap,"{""openstreetmap"": ""node:8827040206""}",matched: technologies
Wipro Technologies,27.0,low,Kochi,Kerala,India,,10.0118546,76.3640891,,,,,,,,,building=yes,openstreetmap,"{""openstreetmap"": ""node:1471782817""}",matched: technologies
Xtend Technologies & Sanjo Tailors,27.0,low,Kochi,Kerala,India,,9.9663003,76.288953,,,,,,,,,building=service,openstreetmap,"{""openstreetmap"": ""way:1300167136""}",matched: technologies
